name,year,team,games_played,ftm,fta,tpa
Trevor Ariza,2003,Portland Trail Blazers (POR),82,408,525,214
Trevor Ariza,2003,Atlanta Hawks (ATL),73,336,417,243
Trevor Ariza,2003,Houston Rockets (HOU),35,79,118,1
Trevor Ariza,2003,Miami Heat (MIA),75,140,183,3
Trevor Ariza,2003,Los Angeles Lakers (LAL),79,347,460,217
Trevor Ariza,2003,Milwaukee Bucks (MIL),74,19,24,207
Trevor Ariza,2002,Portland Trail Blazers (POR),82,416,565,10
Trevor Ariza,2002,Atlanta Hawks (ATL),80,197,341,3
