name,year,team,games_played,ftm,fta,tpa
Nickeil Alexander-Walker,2015,Detroit Pistons (DET),57,69,117,1
Nickeil Alexander-Walker,2015,Miami Heat (MIA),37,12,16,9
Nickeil Alexander-Walker,2015,Boston Celtics (BOS),80,393,477,410
Nickeil Alexander-Walker,2015,Milwaukee Bucks (MIL),74,114,150,314
Nickeil Alexander-Walker,2015,Portland Trail Blazers (POR),79,49,54,192
Nickeil Alexander-Walker,2015,Miami Heat (MIA),59,36,42,74
Nickeil Alexander-Walker,2015,New Orleans Pelicans (NOP),65,182,216,259
Nickeil Alexander-Walker,2015,Toronto Raptors (TOR),29,37,52,14
Nickeil Alexander-Walker,2015,Sacramento Kings (SAC),51,51,74,44
Nickeil Alexander-Walker,2015,Indiana Pacers (IND),27,22,27,60
Nickeil Alexander-Walker,2015,Philadelphia 76ers (PHI),82,103,129,256
Nickeil Alexander-Walker,2015,Los Angeles Lakers (LAL),71,232,474,6
Nickeil Alexander-Walker,2015,Portland Trail Blazers (POR),79,172,200,449
Nickeil Alexander-Walker,2015,Toronto Raptors (TOR),78,91,121,184
Nickeil Alexander-Walker,2015,Miami Heat (MIA),65,51,83,154
Nickeil Alexander-Walker,2015,Brooklyn Nets (BKN),53,169,191,262
Nickeil Alexander-Walker,2015,Milwaukee Bucks (MIL),22,32,45,44
Nickeil Alexander-Walker,2015,Utah Jazz (UTA),81,13,18,210
Nickeil Alexander-Walker,2015,Los Angeles Clippers (LAC),79,291,337,334
Nickeil Alexander-Walker,2015,Los Angeles Lakers (LAL),76,359,491,282
Nickeil Alexander-Walker,2015,Toronto Raptors (TOR),73,80,102,205
Nickeil Alexander-Walker,2015,Denver Nuggets (DEN),80,154,190,84
Nickeil Alexander-Walker,2015,Memphis Grizzlies (MEM),37,28,39,53
Nickeil Alexander-Walker,2015,Minnesota Timberwolves (MIN),57,39,68,66
Nickeil Alexander-Walker,2015,Brooklyn Nets (BKN),77,266,619,1
Nickeil Alexander-Walker,2015,Sacramento Kings (SAC),80,133,174,110
Nickeil Alexander-Walker,2015,Boston Celtics (BOS),82,200,251,21
Nickeil Alexander-Walker,2015,Phoenix Suns (PHX),81,108,148,202
Nickeil Alexander-Walker,2014,Detroit Pistons (DET),11,24,29,67
Nickeil Alexander-Walker,2015,Milwaukee Bucks (MIL),80,45,54,397
Nickeil Alexander-Walker,2015,Dallas Mavericks (DAL),7,20,29,7
Nickeil Alexander-Walker,2015,Dallas Mavericks (DAL),28,23,26,79
Nickeil Alexander-Walker,2015,Chicago Bulls (CHI),82,161,203,316
Nickeil Alexander-Walker,2015,Indiana Pacers (IND),66,64,88,181
Nickeil Alexander-Walker,2015,Miami Heat (MIA),61,35,46,228
Nickeil Alexander-Walker,2015,Portland Trail Blazers (POR),75,414,464,610
Nickeil Alexander-Walker,2015,Los Angeles Clippers (LAC),72,292,334,291
Nickeil Alexander-Walker,2015,Golden State Warriors (GSW),5,0,0,2
Nickeil Alexander-Walker,2015,Milwaukee Bucks (MIL),73,317,403,14
Nickeil Alexander-Walker,2015,Sacramento Kings (SAC),78,174,239,7
Nickeil Alexander-Walker,2015,Toronto Raptors (TOR),77,398,491,547
Nickeil Alexander-Walker,2015,Cleveland Cavaliers (CLE),77,258,314,439
Nickeil Alexander-Walker,2015,San Antonio Spurs (SAS),80,57,82,128
Nickeil Alexander-Walker,2015,Washington Wizards (WAS),71,132,225,0
Nickeil Alexander-Walker,2015,Milwaukee Bucks (MIL),82,128,161,1
